,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
575,2023-02-28 16:41:50+00:00,https://twitter.com/TecheconomyNG/status/1630609231307997185,TecheconomyNG,Twitter Web App,"Lagos, Nigeria","@WorldRemit: Four Money Transfer Scams to Beware of in 2023 

https://t.co/ohk22xL1Hf

#electionresults2023 FCT 25% Kenneth Okonkwo Femi Falana African Union LPDP #2023GeneralElections Buhari Lekki Atiku Mahmood Yakubu IELTS Simple English Section 299 Gbadebo Rhodes Chinedu BIVAS",0,1,0,0
576,2023-02-28 16:41:00+00:00,https://twitter.com/KAFTAN_TV/status/1630609021450219520,KAFTAN_TV,Twitter Web App,,"NATIONAL COLLATION CENTRE: KOGI STATE PRESIDENTIAL RESULTS

#electionresults2023 #INECElectionResult #2023GeneralElections #Presidentialelection2023  #ElectionResults #Inecresults #2023GeneralElections #NigeriaElections2023  #BVAS https://t.co/7gZHIhGr8n",0,0,0,1
577,2023-02-28 16:39:34+00:00,https://twitter.com/Sylv559/status/1630608661054734346,Sylv559,Twitter for Android,Earth,"Obi wins Abia state.
FCT 25%
Rivers state.
Akwa ibom.
#electionresults2023 
#2023GeneralElections 
#ObiIsWinningEverywhere 
BVAS https://t.co/M53zmShRhm",4,2,0,0
578,2023-02-28 16:38:49+00:00,https://twitter.com/FrancisTundezy6/status/1630608471711178752,FrancisTundezy6,Twitter for Android,"Lagos, Nigeria","Emilokan ko  Kogi
#INECElectionResult #electionresults2023 #NigerianElections2023 #ElectionResults
#protest  #presidentialelection2023
#2023GeneralElections
#CongratulationsObidatti
#NationalShutdown
#INECElectionResult https://t.co/mS2WguEzD6",0,0,0,0
579,2023-02-28 16:38:34+00:00,https://twitter.com/chainzbuzz/status/1630608408960290816,chainzbuzz,Twitter for Android,,"Updated Result 
Atiku: Gombe,Yobe, Osun, Kastina,Adamawa,Sokoto,Bayelsa,Kaduna,Taraba,Akwa Ibom
BAT: Ekiti,Benue,Niger Ogun,Ondo,Oyo,kwara,Jigawa,Kogi
NNPP: Kano
Obi: Lagos,Enugu,Nasarawa,C/ River,Abuja,Imo,Delta, Anambra,Ebonyi,Abia
#2023GeneralElections
#electionresults2023",2,2,0,0
580,2023-02-28 16:37:09+00:00,https://twitter.com/IrewoleApc/status/1630608050133381120,IrewoleApc,Twitter for Android,,Dunno #2023GeneralElections will make us need dictionary to explain basic English to the Gen Z....,2,0,0,0
581,2023-02-28 16:36:54+00:00,https://twitter.com/glitz_journal/status/1630607989429223434,glitz_journal,Twitter Web App,Lagos,"2023 Presidential election result for Abia State.

#NigeriaElections2023  #2023GeneralElections https://t.co/uH7B1B5VaF",5,0,0,0
582,2023-02-28 16:36:35+00:00,https://twitter.com/DjMoticakes/status/1630607910467256339,DjMoticakes,Twitter for iPhone,"Lagos, Nigeria","I and okowa will never carry arms we are peaceful people not violent people

#ObiIsWinningEverywhere Awka ibom Edo 36 states Sanwo olu Davido States of the Federation fulani Reno My VP #2023GeneralElections Atiku Jagaban Supreme Court obaseki Sanwo olu 25% in Lagos Abia APC PCC https://t.co/s6CTpKpePn",152,38,0,7
583,2023-02-28 16:36:23+00:00,https://twitter.com/ThaBlackBoy__/status/1630607857895849994,ThaBlackBoy__,Twitter for Android,Abuja Nigeria,"Kogi state

APC: 240751

LP: 56217

NNPP: 4238

PDP: 145104

Source @inecnigeria 

#INECElectionResult
#electionresults2023
#protest
#ElectionResults
#2023GeneralElections
#ObiIsWinningEverywhere
#rigging 

36 States
Rigging",2,0,0,0
584,2023-02-28 16:34:36+00:00,https://twitter.com/KAFTAN_TV/status/1630607410627854349,KAFTAN_TV,Twitter Web App,,"NATIONAL COLLATION CENTRE: ABIA STATE PRESIDENTIAL RESULTS

#electionresults2023 #INECElectionResult #2023GeneralElections #Presidentialelection2023  #ElectionResults #Inecresults #2023GeneralElections #NigeriaElections2023  #BVAS https://t.co/TK3ROWd11l",2,0,0,1
585,2023-02-28 16:34:00+00:00,https://twitter.com/glitz_journal/status/1630607258127048705,glitz_journal,Twitter Web App,Lagos,"2023 Presidential election result for Imo State.

#NigeriaElections2023  #2023GeneralElections https://t.co/XeDmpA8DZc",3,1,0,0
586,2023-02-28 16:33:38+00:00,https://twitter.com/fliuzzy/status/1630607165508534285,fliuzzy,Twitter for Android,"Benue, Nigeria🇳🇬","All these corrupt old men respect yourself
#2023GeneralElections https://t.co/NpXUXTff4d",0,0,0,0
587,2023-02-28 16:33:07+00:00,https://twitter.com/Nyrex14405871/status/1630607036445589504,Nyrex14405871,Twitter for Android,,"Check ahm na thesame results 
#protest #2023GeneralElections #electionresults2023 https://t.co/URHdR84lZ0",2,2,0,0
588,2023-02-28 16:31:52+00:00,https://twitter.com/mid9tcowgal/status/1630606724028678154,mid9tcowgal,Twitter for iPhone,Nigeria,"Peter Obi won the capital of Nigeria 
He won the business hub of the country and he won the main oil source of the country. What does that show??? Kindergarten party #2023GeneralElections

#2023GeneralElection",2,0,0,0
589,2023-02-28 16:30:58+00:00,https://twitter.com/LeonardAnsah27/status/1630606494772215827,LeonardAnsah27,Twitter for Android,"Los Angeles, USA","NIGERIA PRESIDENTIAL ELECTION RESULTS BY STATES

From 30 states results so far, APC has won 7 states, PDP has won 11 states and Labour party has won 11 states and NNPP has won 1 state.

@LeadershipNGA
#NigerianElections2023 #2023GeneralElections #electionresults2023 https://t.co/eI8KOV9mJb",0,1,0,0
590,2023-02-28 16:30:48+00:00,https://twitter.com/icemuss/status/1630606453923889153,icemuss,Twitter for Android,"Azare, Nigeria","Extent Of Tolerance and Unity In Nigeria Yoruba~LP, PDP, APC
Hausa~APC, PDP, NNPP
Fulani~APC, PDP, NNPP
Igbo~LP, LP, LP
#protest 
#electionresults2023 
#presidentialelection2023 
#2023GeneralElections 
#2023PresidentialElection",3,1,0,0
591,2023-02-28 16:30:31+00:00,https://twitter.com/FrancisTundezy6/status/1630606381723131905,FrancisTundezy6,Twitter for Android,"Lagos, Nigeria","Obi wins Abia state 
#INECElectionResult #electionresults2023 #NigerianElections2023 #ElectionResults
#protest  #presidentialelection2023
#2023GeneralElections
#CongratulationsObidatti
#NationalShutdown
#INECElectionResult https://t.co/dhvVdiFjWI",0,0,0,0
592,2023-02-28 16:28:38+00:00,https://twitter.com/glitz_journal/status/1630605910602133504,glitz_journal,Twitter Web App,Lagos,"2023 Presidential election result for Edo State.

#NigeriaElections2023  #2023GeneralElections https://t.co/ZC0yPZpfXF",6,0,0,0
593,2023-02-28 16:28:19+00:00,https://twitter.com/panachefm/status/1630605827601059841,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Tiwa Savage - 49-99
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
594,2023-02-28 16:28:00+00:00,https://twitter.com/ThaBlackBoy__/status/1630605747342934016,ThaBlackBoy__,Twitter for Android,Abuja Nigeria,"Abia state

APC: 8914

LP: 327095

NNPP: 1239

PDP: 22676

Source @inecnigeria 

#INECElectionResult
#electionresults2023
#protest
#ElectionResults
#2023GeneralElections
#ObiIsWinningEverywhere

36 States
Rigging",8,2,0,3
595,2023-02-28 16:27:55+00:00,https://twitter.com/OLAmii101/status/1630605726375723009,OLAmii101,Twitter for iPhone,"Lagos, Nigeria","Buy quality shorts for 4k naira
#ObiIsWinningEverywhere
25% in Lagos Davido #INECElectionResult Hailey Bieber Chinedu Rufai Oseni Sanwo Olu Mount Biggie Delta Under 5.5 11th of March African Union #rigging IREV Kante FCT 25% The LP Ebubu #protest #BlueAiva #2023GeneralElections https://t.co/9Vunulnd5i",1,0,0,0
596,2023-02-28 16:27:37+00:00,https://twitter.com/ibrand_tv/status/1630605652589527048,ibrand_tv,Twitter Web App,"Lagos, Nigeria","What are you seeing? 

#NigeriaDecide2023 #ElectionDay #2023Verdict #electionresult #2023GeneralElections  #INECElectionResult  #ibrandtv #electionresults2023 #ElectionResults #NigerianElections2023  #INECElectionResult #INEC https://t.co/HbIJVyZthV",2,0,0,0
597,2023-02-28 16:26:15+00:00,https://twitter.com/glitz_journal/status/1630605307926786049,glitz_journal,Twitter Web App,Lagos,"2023 Presidential election result for Sokoto State.

#NigeriaElections2023  #2023GeneralElections https://t.co/1yOpazsZ74",4,0,0,0
598,2023-02-28 16:25:43+00:00,https://twitter.com/TecheconomyNG/status/1630605173037867009,TecheconomyNG,Twitter Web App,"Lagos, Nigeria","Again, @elonmusk Becomes ‘World’s Richest Person

https://t.co/8jcCDeMAUm 
#electionresults2023 FCT 25% Kenneth Okonkwo Femi Falana African Union LPDP #2023GeneralElections Buhari Lekki Atiku Mahmood Yakubu IELTS Simple English Section 299 Gbadebo Rhodes Chinedu BIVAS Sanwo Olu",2,1,0,0
599,2023-02-28 16:24:47+00:00,https://twitter.com/OLAmii101/status/1630604940509945856,OLAmii101,Twitter for iPhone,"Lagos, Nigeria","7k tees.8k jeans 4k shorts
25% in Lagos Davido #INECElectionResult Hailey Bieber Chinedu Rufai Oseni Sanwo Olu Mount Biggie Delta Under 5.5 11th of March African Union #rigging IREV #BBTitans  FCT 25% The LP Ebubu #electionresults2023 #protest Yemi #BlueAiva #2023GeneralElections https://t.co/CMcC5QBcZW",1,0,1,0
600,2023-02-28 16:24:30+00:00,https://twitter.com/KAFTAN_TV/status/1630604868585922561,KAFTAN_TV,Twitter Web App,,"NIGERIA COLLATION CENTRE: AKWA IBOM PRESIDENTIAL RESULTS

#electionresults2023 #INECElectionResult #2023GeneralElections #Presidentialelection2023  #ElectionResults #Inecresults #2023GeneralElections #NigeriaElections2023  #BVAS https://t.co/2KqYWbOqjT",0,0,0,1
601,2023-02-28 16:24:18+00:00,https://twitter.com/nigerians_ca/status/1630604817742659584,nigerians_ca,Twitter for iPhone,"Ontario, CA","EARLIER ON: @valentineozigbo of the Labour Party has called on President @MBuhari to “save his legacies” &amp; listen to the cry of Nigerians in regards to the #2023GeneralElections 

Follow @nigerians_ca for more updates.

#nigeriansca #NigeriaElections2023
#AriseTv #NigeriaDecides",4,0,0,0
602,2023-02-28 16:23:54+00:00,https://twitter.com/fliuzzy/status/1630604717255450626,fliuzzy,Twitter for Android,"Benue, Nigeria🇳🇬","The patient can wait
But this time we won't take their lies
We want every of those currupt MF head on a spike 
4 year's long ooh 
#LB #2023GeneralElections https://t.co/HiZcGHp7Ip",2,0,0,0
603,2023-02-28 16:23:22+00:00,https://twitter.com/YusufNasir_Ahmd/status/1630604583687815168,YusufNasir_Ahmd,Twitter for Android,Behind The Scene.,"This #2023GeneralElections thought us just more than votes. Above being a game of numbers, in an election, you also need to understand the law &amp; its valid interpretation. All of a sudden, Nigerian Lawyers were exhumed from their death to clarify the sticky atmosphere. 
Great!!! https://t.co/vgtyl1yOjg",1,1,0,1
604,2023-02-28 16:20:27+00:00,https://twitter.com/nigerians_ca/status/1630603849198190597,nigerians_ca,Twitter for iPhone,"Ontario, CA","Presidential Election Results: 
Edo State.

APC: 144,471
LP : 331,163✅
NNPP : 2,743
PDP : 89,585

Follow @nigerians_ca for more updates….

#nigeriansca #NigeriaElections2023 
#NigeriaDecides #electionresult2023 
#AriseTv #NigeriaDecides2023 #2023GeneralElections",3,0,0,0
605,2023-02-28 16:20:25+00:00,https://twitter.com/glitz_journal/status/1630603841002504192,glitz_journal,Twitter Web App,Lagos,"2023 Presidential election result for Akwa Ibom State.

#NigeriaElections2023  #2023GeneralElections https://t.co/29IGFrywSc",3,0,0,0
606,2023-02-28 16:19:31+00:00,https://twitter.com/ThaBlackBoy__/status/1630603614296109057,ThaBlackBoy__,Twitter for Android,Abuja Nigeria,"Edo  state

APC: 144471

LP: 331163

NNPP: 2743

PDP: 89585

Source @inecnigeria 

#electionresults2023
#protest
#ElectionResults
#2023GeneralElections

36 States
Rigging",1,0,0,0
607,2023-02-28 16:19:27+00:00,https://twitter.com/FrancisTundezy6/status/1630603597934129153,FrancisTundezy6,Twitter for Android,"Lagos, Nigeria","Obi wins Edo state 
#INECElectionResult #electionresults2023 #NigerianElections2023 #ElectionResults
#protest  #presidentialelection2023
#2023GeneralElections
#CongratulationsObidatti
#NationalShutdown
#INECElectionResult https://t.co/SFGg2P18f9",0,0,0,0
608,2023-02-28 16:19:09+00:00,https://twitter.com/dubawaNG/status/1630603521300086786,dubawaNG,Hootsuite Inc.,"Abuja, Nigeria","False; an INEC official was not thumb-printing ballot papers. 
The video shared by @Rich_Dawg1 suggesting this is unrelated to the #2023GeneralElections. It has been online since 2015. 
#NigeriaDecides2023 https://t.co/0zCmFXDFgh",5,3,0,0
609,2023-02-28 16:18:59+00:00,https://twitter.com/OLAmii101/status/1630603481949020161,OLAmii101,Twitter for iPhone,"Lagos, Nigeria","8k lumberjack shirt
25% in Lagos Davido #INECElectionResult Hailey Bieber Chinedu Rufai Oseni Sanwo Olu Mount Biggie Delta Under 5.5 11th of March African Union #rigging IREV Kante #BBTitans FCT 25% The LP Ebubu #electionresults2023 #protest Yemi #BlueAiva #2023GeneralElections https://t.co/5ZqoQwXvhH",2,0,0,0
610,2023-02-28 16:18:46+00:00,https://twitter.com/TecheconomyNG/status/1630603425024036864,TecheconomyNG,Twitter Web App,"Lagos, Nigeria","Experts Uncover 200,000 New Mobile Banking Trojan Installers 

https://t.co/QqYR943CUE 
#electionresults2023 FCT 25% Kenneth Okonkwo Femi Falana African Union LPDP #2023GeneralElections Buhari Lekki Atiku Mahmood Yakubu IELTS Simple English Section 299 Gbadebo Rhodes Chinedu",0,0,0,0
611,2023-02-28 16:18:14+00:00,https://twitter.com/glitz_journal/status/1630603289657061378,glitz_journal,Twitter Web App,Lagos,"2023 Presidential election result for Nasarawa State.

#NigeriaElections2023  #2023GeneralElections https://t.co/M53k9OqMz3",3,0,0,0
612,2023-02-28 16:16:15+00:00,https://twitter.com/TheElendu/status/1630602792162275328,TheElendu,Twitter for Android,"Göttingen, Germany","Nothing has been done RIGHT from the onset of the #2023GeneralElections, Nothing! 

From the president showing us who he voted for (indirect campaign) to INEC deliberated disfranchising majority of Nigerians to all the results been doctored to favour APC. 

#protest 
#EndSARS",2,2,0,0
613,2023-02-28 16:12:36+00:00,https://twitter.com/FrancisTundezy6/status/1630601875312590855,FrancisTundezy6,Twitter for Android,"Lagos, Nigeria","Atiku wins Akwa Ibom 
#INECElectionResult #electionresults2023 #NigerianElections2023 #ElectionResults
#protest  #presidentialelection2023
#2023GeneralElections
#CongratulationsObidatti
#NationalShutdown
#INECElectionResult https://t.co/Bf0ZLYAmFh",0,0,0,0
614,2023-02-28 16:12:31+00:00,https://twitter.com/chronicle_ng/status/1630601854609420288,chronicle_ng,Twitter for Android,Everywhere,"Presidential election result in Akwa Ibom State

Akwa Ibom State 

APC - 160,620
Labour Party - 132,683
PDP - 214,012
NNPP - 7,796

#2023GeneralElections
#ElectionResults
#electionresults2023
#ElectionResult
#INECElectionResult https://t.co/j5u6OInTcn",2,1,0,0
615,2023-02-28 16:12:11+00:00,https://twitter.com/Officiallaetan/status/1630601767930023937,Officiallaetan,Twitter for iPhone,Lagos,"Words I’ve learnt about during these elections👇🏼😂
     Situation room
     Tribalism
     Rigged
     Structure 
     Hypocrisy 
     Candidate 
#2023GeneralElections",5,1,0,3
616,2023-02-28 16:11:56+00:00,https://twitter.com/nigerians_ca/status/1630601705237757952,nigerians_ca,Twitter for iPhone,"Ontario, CA","Presidential Election Results: 
Akwa Ibom State.

APC: 160,620
LP : 132,683
NNPP : 7,796
PDP : 214,012✅

Follow @nigerians_ca for more updates….

#nigeriansca #NigeriaElections2023 
#NigeriaDecides #electionresult2023 
#AriseTv #NigeriaDecides2023 #2023GeneralElections",3,0,0,0
617,2023-02-28 16:11:45+00:00,https://twitter.com/ThaBlackBoy__/status/1630601659695939585,ThaBlackBoy__,Twitter for Android,Abuja Nigeria,"Akwa Ibom state

APC: 160620

LP: 132683

NNPP: 7796

PDP: 214012

Source @inecnigeria 

#electionresults2023
#protest
#ElectionResults
#2023GeneralElections

36 States
Rigging",2,0,0,0
618,2023-02-28 16:10:09+00:00,https://twitter.com/panachefm/status/1630601255813890050,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Teni - Billionaire
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
619,2023-02-28 16:09:51+00:00,https://twitter.com/lagos_virus/status/1630601182145138688,lagos_virus,Twitter for iPhone,"Victoria Island, Nigeria","If you can’t blame God 😓

Don’t blame me ☹️
#rigging #BrexitDisaster #northernireland #igbosinlagos #2023GeneralElections #Inecfailed",0,0,0,0
620,2023-02-28 16:08:29+00:00,https://twitter.com/officialsir_e/status/1630600839940259840,officialsir_e,Twitter for Android,Streets of 9ja,@redcap_blondie #ObiDatti is the best combination of the #2023GeneralElections. I see call tenacity talking ..,0,0,0,0
621,2023-02-28 16:07:29+00:00,https://twitter.com/GlobeConnect2/status/1630600586709139461,GlobeConnect2,Twitter Web App,,NIGERIAN WOMEN PROTEST INEC’s REFUSAL TO UPLOAD RESULTS ON IREV https://t.co/OtDsjSJz9p via @YouTube #INECElectionResult #2023GeneralElections,0,0,0,0
622,2023-02-28 16:05:37+00:00,https://twitter.com/FrancisTundezy6/status/1630600116020051968,FrancisTundezy6,Twitter for Android,"Lagos, Nigeria","Obi wins FCT
#INECElectionResult #electionresults2023 #NigerianElections2023 #ElectionResults
#protest  #presidentialelection2023
#2023GeneralElections
#CongratulationsObidatti
#NationalShutdown
#INECElectionResult https://t.co/yPhdcS1mNA",2,1,0,0
623,2023-02-28 16:04:42+00:00,https://twitter.com/panachefm/status/1630599883856965633,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Sarkodie - Bumper
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
624,2023-02-28 16:04:35+00:00,https://twitter.com/chronicle_ng/status/1630599854903775234,chronicle_ng,Twitter for Android,Everywhere,"Presidential election result in FCT Abuja

FCT Abuja

APC - 90,902
Labour Party - 281,717
PDP - 74,194
NNPP - 4,517

#2023GeneralElections
#ElectionResults
#electionresults2023
#ElectionResult
#INECElectionResult https://t.co/ce7kZiqspO",5,1,0,0
